,years,crop_type,geometry
264,2021,4,"POLYGON ((771028.2217796105 1680816.385210624, 771036.2466262691 1680629.8650056366, 771025.3953941504 1680628.2527751233, 770974.1711685141 1680620.6420947735, 770970.7560327862 1680639.0616712992, 770965.6125679824 1680676.5534291035, 770955.7086445219 1680747.502827521, 770955.742483474 1680801.3424625532, 771028.2217796105 1680816.385210624))"
265,2021,4,"POLYGON ((771101.4187280387 1680810.106129479, 771134.3173047156 1680819.5645690667, 771141.6232869893 1680698.970372803, 771101.1978646216 1680680.2357709666, 771101.4187280387 1680810.106129479))"
266,2021,1,"POLYGON ((770339.9861617174 1682592.4537754634, 770347.049855069 1682781.7451390321, 770442.1258261858 1682806.312721241, 770437.5236940897 1682701.9671424944, 770520.5229437919 1682701.7065254217, 770519.8513782567 1682815.8448914255, 770579.8658578827 1682813.6587082164, 770596.1770339967 1682769.672011898, 770611.2006217873 1682595.0278914403, 770519.9032068546 1682587.6639899046, 770339.9861617174 1682592.4537754634))"
267,2021,2,"POLYGON ((774314.3842981094 1686423.911045082, 774360.0825532952 1686422.7860730425, 774359.411695525 1686379.1555485835, 774359.8478174994 1686341.9596146385, 774150.2564761824 1686367.5145841436, 774153.3538264404 1686442.6171629387, 774314.3842981094 1686423.911045082))"
268,2021,1,"POLYGON ((769914.8636944881 1682511.386641082, 770007.2488087908 1682489.6429707531, 769993.9387503627 1682413.0974194123, 769994.1313678166 1682349.660786616, 770020.8423886341 1682345.428987648, 770034.82727157 1682195.240975682, 769964.2053888127 1682175.4961818724, 769948.786404318 1682300.8678357753, 769911.8403517297 1682353.695875581, 769904.829982044 1682374.3186280099, 769905.9161217322 1682392.0452783152, 769914.8636944881 1682511.386641082))"
269,2021,3,"POLYGON ((771008.6199841535 1674851.7298809367, 771170.6486893815 1674850.8551619335, 771175.5006411618 1674823.9123492024, 771183.1280239956 1674780.304966474, 771091.0821245498 1674779.8659595263, 771008.1107661128 1674777.913056308, 771008.6199841535 1674851.7298809367))"
270,2021,1,"POLYGON ((770296.6459239089 1679988.7440118233, 770398.9083013544 1679959.8067466577, 770399.3029673481 1679944.200670389, 770416.4025531396 1679887.8228314896, 770278.0054799299 1679926.7514048738, 770296.6459239089 1679988.7440118233))"
271,2021,1,"POLYGON ((770573.0060831708 1681635.5781673864, 770586.5491126992 1681572.9559096445, 770595.5736089868 1681522.4791997285, 770439.1359243467 1681530.4841571203, 770424.9307269515 1681650.491764409, 770570.6079584677 1681648.249919929, 770573.0060831708 1681635.5781673864))"
272,2021,1,"POLYGON ((770052.0741591679 1679053.538401198, 770227.1961749349 1679090.8360629578, 770345.4095581239 1679115.9322068703, 770351.6477328193 1679073.867030034, 770200.2542325933 1679025.3468460457, 770044.1430798592 1679005.0673802663, 770052.0741591679 1679053.538401198))"
273,2021,3,"POLYGON ((768925.9950906874 1682193.3538034672, 768922.8538034272 1682092.2371405563, 768948.8572214462 1682037.178883952, 768859.7936886228 1682041.14017059, 768864.928643193 1682099.6552683548, 768819.8221228202 1682104.89544326, 768819.4482206334 1682203.2039247938, 768925.9950906874 1682193.3538034672))"
274,2021,3,"POLYGON ((767704.1504121968 1682156.4619531434, 767714.756657993 1682235.0775847824, 768017.258863267 1682152.619229258, 768011.9056205782 1682113.0339116408, 767998.6976797925 1682111.6651992106, 767986.9819549613 1682073.778608554, 767805.3903397608 1682074.5835932617, 767809.8437194603 1682136.5223096772, 767704.1504121968 1682156.4619531434))"
275,2021,4,"POLYGON ((768516.4045258316 1682905.4140284366, 768552.5624936441 1682892.8747438653, 768546.9281660991 1682727.737994981, 768450.8678889973 1682732.727387215, 768467.4867169652 1682868.0974185779, 768509.7045463647 1682861.4951975383, 768516.4045258316 1682905.4140284366))"
276,2021,4,"POLYGON ((769583.8261883864 1682756.2414079425, 769590.8694308294 1682695.319378495, 769590.6584489705 1682638.8532041071, 769509.070318745 1682666.0366525634, 769474.8575282424 1682640.1794987202, 769429.4909236267 1682649.4010396518, 769369.2698482434 1682641.512948778, 769365.8246348352 1682688.7478541648, 769422.7483066095 1682702.9087226295, 769459.6814309089 1682725.9185223721, 769583.8261883864 1682756.2414079425))"
277,2021,1,"POLYGON ((768187.5906973197 1682487.8091714126, 768136.3745491032 1682500.9519206877, 768155.5616305578 1682618.7475129047, 768209.0777172216 1682620.6879972, 768187.5906973197 1682487.8091714126))"
278,2021,4,"POLYGON ((769692.8618634841 1679900.2092191812, 769779.1409514839 1679905.406919591, 769808.189214068 1679903.8583823564, 769802.5796947868 1679755.659800671, 769713.4367527706 1679746.9971269148, 769734.2763770025 1679889.1705150132, 769690.8189927174 1679881.4752640394, 769692.8618634841 1679900.2092191812))"
279,2021,4,"POLYGON ((770586.7675255947 1681096.4542078406, 770608.2160099832 1681194.4618017916, 770647.2257475317 1681186.7186979412, 770781.9246925735 1681150.9614471162, 770801.634430977 1681147.9780964241, 770776.5277616634 1681050.2601502072, 770586.7675255947 1681096.4542078406))"
280,2021,4,"POLYGON ((771245.3154863798 1681283.2795948193, 771219.0148221124 1681415.787542894, 771175.5223582215 1681482.6870852069, 771399.579973929 1681528.2079387282, 771377.4110941618 1681514.1172520274, 771348.1691211255 1681379.499231607, 771317.93872435 1681349.8082676837, 771327.9450854771 1681334.106610585, 771318.8760754522 1681308.4415883014, 771293.6840621419 1681312.4673771905, 771253.8808285951 1681278.7504848135, 771245.3154863798 1681283.2795948193))"
281,2021,1,"POLYGON ((773416.9888840935 1681202.0976525305, 773411.0154798927 1681253.400366761, 773422.487306636 1681256.191174387, 773457.4273060835 1681367.2036454754, 773524.3907854187 1681396.548671484, 773550.870236621 1681403.1680862943, 773567.9829947052 1681300.179964172, 773529.9451554038 1681242.828539496, 773416.9888840935 1681202.0976525305))"
282,2021,2,"POLYGON ((773633.1389034486 1686281.634875562, 773723.6108865067 1686330.8548218536, 773715.9070703362 1686098.037844136, 773689.6947077713 1686078.2451259801, 773633.1389034486 1686281.634875562))"
283,2021,1,"POLYGON ((768638.7846977704 1682648.6341831111, 768772.1521729508 1682634.1088712956, 768776.9355575592 1682582.5716243032, 768758.8146279592 1682512.7257671782, 768618.1100647241 1682538.902757254, 768638.7846977704 1682648.6341831111))"
284,2021,3,"POLYGON ((771031.5959411141 1681307.5140494884, 770996.2205859558 1681307.7698973594, 770978.3226384447 1681284.202574889, 770924.0282553507 1681274.8294376028, 770919.7493804309 1681310.208581327, 770894.9168613423 1681514.8538647608, 770895.607257698 1681548.1867949225, 771094.919167317 1681577.723925446, 771153.6652404238 1681434.3632045006, 771063.9639479399 1681418.712800633, 771031.5959411141 1681307.5140494884))"
285,2021,3,"POLYGON ((769879.2143167965 1681582.312416072, 769894.2488258908 1681733.387640792, 770026.239570579 1681783.0664358896, 770138.702570175 1681782.589422703, 770128.2564502128 1681634.6665593062, 770008.6609256992 1681638.2723682723, 769999.0948035412 1681591.3305169244, 769879.2143167965 1681582.312416072))"
286,2021,4,"POLYGON ((771602.7590918064 1682242.0162552053, 771689.6036351416 1682244.129017264, 771766.054693984 1682066.8742534975, 771683.8539989053 1682044.3328489654, 771602.7590918064 1682242.0162552053))"
287,2021,2,"POLYGON ((770999.3069927486 1681282.5626888862, 771064.3091185213 1681286.413229223, 771073.2717766876 1681124.7631859595, 771055.1474906281 1681120.789626962, 771045.6034215217 1681155.8865586864, 771010.7197825712 1681188.0337943183, 770999.3069927486 1681282.5626888862))"
288,2021,1,"POLYGON ((768963.1772918017 1681316.5622539301, 769120.7418888205 1681479.3064418253, 769099.8753439495 1681527.7974298103, 769173.7221427053 1681545.6906912331, 769183.4991574637 1681481.4029218275, 769141.4889936147 1681465.8728066366, 769173.0892417438 1681366.9224106132, 769141.4562711676 1681308.4068195827, 769149.1606828015 1681238.9309251264, 769148.7948258962 1681199.3985522122, 769112.4138419675 1681223.0949145383, 768999.6468111898 1681261.7425558872, 768980.4023112861 1681276.6671992913, 768963.1772918017 1681316.5622539301))"
289,2021,3,"POLYGON ((765460.6189774455 1681943.868556222, 765523.8874785849 1682195.5639895347, 765565.4472877136 1682190.0560781355, 765482.7065385897 1681939.5793577724, 765460.6189774455 1681943.868556222))"
290,2021,1,"POLYGON ((765460.6189774455 1681943.868556222, 765424.5660187505 1681947.2248172613, 765505.8545220403 1682259.5716812236, 765565.9254495646 1682252.2805274057, 765565.4472877136 1682190.0560781355, 765523.8874785849 1682195.5639895347, 765460.6189774455 1681943.868556222))"
291,2021,1,"POLYGON ((764435.6504980263 1680912.996042669, 764680.2651587398 1680901.1388272087, 764681.5396071285 1680807.1610772032, 764468.5817710634 1680805.0935307492, 764435.6504980263 1680912.996042669))"
292,2021,2,"POLYGON ((764342.6277456437 1682108.3807565055, 764452.0756341793 1682088.6901925937, 764511.3308827637 1682058.359622752, 764501.7749476716 1682038.2135249937, 764431.2227913099 1682059.7814817587, 764335.1926317299 1682081.2839715418, 764342.6277456437 1682108.3807565055))"
293,2021,3,"POLYGON ((763075.9764081642 1680307.0944036616, 763224.0149028397 1680298.1250860672, 763213.8017050363 1680202.1374875568, 763068.6957590908 1680218.0037012056, 763075.9764081642 1680307.0944036616))"
294,2021,1,"POLYGON ((764649.0100594109 1683061.9425913142, 764642.7143792927 1683029.2122605464, 764359.2080152868 1683079.0437889278, 764339.3143718871 1683098.636434681, 764294.2947166779 1683106.0999670485, 764282.4696640344 1683163.3139963974, 764649.0100594109 1683061.9425913142))"
295,2021,1,"POLYGON ((763788.1432369656 1681952.793688074, 763983.4536139958 1681897.9753314215, 763974.5728697297 1681865.5484599702, 763778.9153713371 1681932.0981401384, 763788.1432369656 1681952.793688074))"
296,2021,1,"POLYGON ((763937.1926460471 1682846.782678139, 764047.291455142 1682826.2124953058, 764042.6102656781 1682812.3211725864, 763930.5479523626 1682835.4155904339, 763937.1926460471 1682846.782678139))"
297,2021,1,"POLYGON ((763606.081518445 1682206.3734120503, 763677.5547240502 1682188.799035941, 763720.701529494 1682195.0408840242, 763713.6289852916 1682059.121948578, 763567.1382159432 1682113.0514358922, 763606.081518445 1682206.3734120503))"
298,2021,1,"POLYGON ((763605.8645672041 1682216.11332273, 763616.9646662021 1682328.4964964078, 763733.4728910953 1682321.2815652017, 763725.5627539607 1682202.5130089023, 763676.9463489485 1682195.1025858074, 763605.8645672041 1682216.11332273))"
299,2021,1,"POLYGON ((764113.4842982411 1682733.2981454844, 764031.8816550886 1682590.7826065626, 764004.6384922173 1682604.314533426, 764080.9552745305 1682738.9101022612, 764113.4842982411 1682733.2981454844))"
300,2021,1,"POLYGON ((763356.4305920076 1680109.96647304, 763186.9692168258 1680130.872996035, 763216.552471234 1680196.5222048033, 763396.6174981331 1680179.1668237133, 763356.4305920076 1680109.96647304))"
301,2021,1,"POLYGON ((766392.4365409344 1676228.4893434357, 766452.3739165484 1676243.8919549563, 766482.870326991 1676162.2008413116, 766416.8759830159 1676111.855975568, 766350.2000841587 1676055.1931623998, 766255.9208902738 1675995.561459979, 766177.2852040381 1676140.6989182294, 766392.4365409344 1676228.4893434357))"
302,2021,1,"POLYGON ((765961.9856359377 1678482.4368374792, 766095.8363186356 1678502.8826143781, 766143.7562685993 1678382.5295182292, 766115.0820671824 1678388.9583185718, 766038.8135479101 1678382.4491196363, 765961.9856359377 1678482.4368374792))"
303,2021,1,"POLYGON ((765780.1961868954 1679278.3780862822, 766051.8155203634 1679285.769039153, 766049.3208789984 1679221.1968006752, 765789.8452711024 1679214.2754576677, 765780.1961868954 1679278.3780862822))"
304,2021,1,"POLYGON ((767313.9036917469 1675839.8197667685, 767353.8620191665 1675843.8160569146, 767427.9083246484 1675857.3884452805, 767470.3995676354 1675761.4417634448, 767325.5420444338 1675733.4480912967, 767313.9036917469 1675839.8197667685))"
305,2021,2,"POLYGON ((765725.3952498685 1682495.6559596749, 765626.3249506359 1682443.8285598033, 765629.4574706585 1682546.9351426037, 765698.3108839407 1682570.9641733845, 765725.3952498685 1682495.6559596749))"
306,2021,1,"POLYGON ((763796.7099498643 1681974.9210212836, 763807.8735420967 1682014.680234027, 764004.5053024709 1681976.151175746, 763992.9369365934 1681934.173089507, 763796.7099498643 1681974.9210212836))"
307,2021,1,"POLYGON ((763864.0981921377 1681431.5457426384, 763895.3140495305 1681533.3058376499, 763934.746718033 1681554.4517968092, 763927.9057259182 1681579.6164438324, 764057.7160360799 1681603.9933956123, 764174.3106299874 1681627.668790336, 764075.5626661907 1681479.7575142905, 764079.5587632098 1681449.4682665693, 763864.0981921377 1681431.5457426384))"
308,2021,4,"POLYGON ((763664.1060857606 1680859.592526169, 763760.9806119956 1680849.388353457, 763752.340277035 1680776.3343992173, 763634.1479925298 1680779.6567839219, 763664.1060857606 1680859.592526169))"
309,2021,3,"POLYGON ((770136.3935374115 1682711.3394391865, 770182.4457653707 1682717.2949108516, 770182.4403042044 1682773.7588400375, 770300.8972609708 1682793.834510369, 770286.202079294 1682595.0446017573, 770145.5522364379 1682588.2206196256, 770139.7991341988 1682658.3468189093, 770136.3935374115 1682711.3394391865))"
310,2021,3,"POLYGON ((768150.8297210302 1679654.048871171, 768219.9080351931 1679649.6338524346, 768265.5222486984 1679647.3867913862, 768257.7787429395 1679459.1989046521, 768167.8499442101 1679472.2329038717, 768158.4620337056 1679607.0834560834, 768150.8297210302 1679654.048871171))"
311,2021,3,"POLYGON ((770538.7452018439 1682105.9675794838, 770730.769934434 1682102.4748822097, 770750.0749806056 1681958.9352783803, 770533.8646422656 1681963.57275318, 770499.9910740897 1682071.124183627, 770538.7452018439 1682105.9675794838))"
312,2021,2,"POLYGON ((767003.5697184964 1677393.222911496, 767143.7853442172 1677412.417432725, 767159.3394715872 1677339.967745351, 767038.6825134465 1677321.770129269, 767003.5697184964 1677393.222911496))"
313,2021,1,"POLYGON ((760224.8332908408 1668542.6891725045, 760306.0808871965 1668480.7026814178, 760212.3157245651 1668428.9686123603, 760132.5315352185 1668445.914765413, 760135.6616436008 1668474.2895321967, 760158.7129558859 1668471.3325457962, 760224.8332908408 1668542.6891725045))"
314,2021,3,"POLYGON ((769693.2858551731 1678832.6087009811, 769767.6488064574 1678817.740657865, 769747.0159371956 1678676.1234371946, 769746.6532028283 1678670.2514882712, 769670.4561933996 1678676.2416027314, 769693.2858551731 1678832.6087009811))"
315,2021,1,"POLYGON ((769920.3831842598 1672826.6084641628, 770060.6467442825 1672806.5136135526, 769981.6929127905 1672468.9332610283, 769953.0568292836 1672471.2628230287, 769915.6959805435 1672803.858781161, 769920.3831842598 1672826.6084641628))"
316,2021,1,"POLYGON ((772486.6210699835 1673049.5205160377, 772650.2177194373 1673020.9638742632, 772646.4200291227 1672967.9983541274, 772487.7711348869 1672996.5015063377, 772486.6210699835 1673049.5205160377))"
317,2021,3,"POLYGON ((772053.1218015181 1674171.5133878922, 771857.8893343315 1674187.520334704, 771870.9935397056 1674232.5597475064, 771883.7355618562 1674261.6420898037, 772066.935563114 1674257.531481488, 772053.1218015181 1674171.5133878922))"
318,2021,3,"POLYGON ((769124.7630106248 1680516.3423854713, 769145.8737439343 1680231.6099378276, 769038.8721406201 1680346.0787188662, 769067.2398163595 1680366.331952178, 769095.4999424501 1680386.5839959406, 769066.403594275 1680533.1662642662, 769124.7630106248 1680516.3423854713))"
319,2021,1,"POLYGON ((772794.2195734065 1673192.6989048545, 772618.9987883933 1673192.4656592312, 772619.3608523186 1673212.1436684784, 772793.0151833508 1673210.5420619992, 772794.2195734065 1673192.6989048545))"
320,2021,2,"POLYGON ((772231.3132145082 1672795.6946175664, 772196.8371718472 1672782.1219159858, 772126.1907211617 1672855.264289013, 772132.8233614614 1672886.340781713, 772256.119794271 1672864.2915826866, 772231.3132145082 1672795.6946175664))"
